,Unnamed: 0,ID,FULL TEXT,CREATED AT
0,0,1320230336488407040,  තම්බි තොප්පිය ගැන අපි ඉගෙන ගත්තේ ඉස්කෝලේ යන කාලේ හැම මැතිවරණයකට පසුව තොප්පිය හැරැනු හැට් දැක දැක,2020-10-25 05:06:55
1,1,1320024674856800258, තැම්ස් තම්බි,2020-10-24 15:29:42
2,2,1319896932269977603,"ඉස්සර බයිසන් ලා

අම්මෝ රට සින්න වෙනෝ
අනේ ඇමරිකාවෙන් අපිව අල්ලන් යනෝ
අම්මෝ මෙන්න තම්බි රට අල්ලනො
සන්තානේ කොටි නැගිටිනවෝ

දැන් බයිසන්ලා

කොස් මැල්ලුමක් සාදාගන්නේ කෙසේද
කසුන් කල්හාරගේ අලුත් සිංදුව ලස්සනයි
ඔයාලා අලි පේර කනවද
අපේ වත්තේ වැවුන පතෝල මෙන්න",2020-10-24 07:02:05
3,3,1319501969141108738,"හකීම් අන්තවාදී මිනිහගේ පක්ෂේ අනිත් තම්බි ටික එහෙම නෑ ඒ නිසා තමයි ඒ අය ආණ්ඩුවට පක්ෂ වුණේ

මේවා හකීම් එක්ක එකතුවෙලා ගහපු  කියලා උඹල තේරුම්ගන්න කැමති නෑ නේ  



23 තනි සිංහල ආණ්ඩුවයි තම්බි හතරයි ",2020-10-23 04:52:39
4,4,1319361736865034240,"තම්බි කියලා ජාතියක් නෑ පුතා 
තම්බි කියන්නෙ හෙලවෙන මනසට ",2020-10-22 19:35:25
5,5,1319315509381267458,තනි සිංහල ආණ්ඩුව බේරගත්තෙ තම්බි ☝,2020-10-22 16:31:43
6,6,1319309709476675585," සිනිගමයන්නඑක වියදමක්
පොල් වලට තව වියදමක්
තෙවයාඩා තම්බි ඉද ඔනක්ක",2020-10-22 16:08:40
7,7,1319301177192796160,"23 තනි සිංහල ආන්ඩුව විපක්ෂයේ තම්බි හතර පස් දෙනා නැත්නම් කොරයි ලබ්බක් නේද 

",2020-10-22 15:34:46
8,0,1321451668584632321, සමාගම විසින්   10 5 සහ  100 ජංගම දුරකතන එළිදැක්වීමට කටයුතු කරයි    ,2020-10-28 14:00:03
9,1,1321440893207891969,බියගම නිදහස් වෙළෙඳ කලාපයෙන් පුද්ගලයන් 06 දෙනෙකුට කෝවිඩ්     ,2020-10-28 13:17:14
10,2,1321438936212725766,"“නිරෝධායන ඇඳිරි නීතිය ක්‍රියාත්මකව වුවද  උසස් පෙළ විභාගයට පෙනී සිටින දරුවන්ට විභාගයට බාධාවක් නැහැ ’’
 විභාග කොමසාරිස් ජනරාල් බීසනත් පූජිත මහතා
        19     ",2020-10-28 13:09:28
11,3,1321390729214636032,දැනට පොලිසියේ 17 කට ‍කොරෝනා  ආශ්‍රිතයින් වූ 400ක් කඳවුරුවල     ,2020-10-28 09:57:54
12,4,1321366250891530240,"හෙට29 මාධ්‍යම රාත්‍රියේ සිට නොවැම්බර් 02 උදෑසන 5 දක්වා බස්නාහිර පළාතට නිරෝධායන ඇඳිරිනීතිය පැනවේ
                  98",2020-10-28 08:20:38
13,5,1321333109741203457,කිසිම අයෙක් මේ වගේ තර්ජනාත්මක ප්‍රකාශ කරල ලංකාවට ආවෙ නෑ 7       ,2020-10-28 06:08:57
14,6,1321304860772487169,"මෙහෙමයි  ලා කියන්නේ   ඇතුළුව  9 කට රිලීස් කරන්න තියෙන නිසා වගේම  නිසා ඇති වෙන භාධා හමුවේ මෙහෙම කල් ගිහිල්ලා කියලයි කොහොම උනත් ගෙම් එක තියෙන්නේ   එක යටතේ දැන් ඉදහන්කෝ දෙසැම්බර් 10 වෙනකන් 
     0",2020-10-28 04:16:42
15,7,1321102299742138370,"නිරෝධායන ඇඳිරි නීනිය ක්‍රියාත්මක පොලිස්බල ප්‍රදේශවලට අයත් දිස්ත්‍රික්කවල අත්‍යවශ්‍ය ආහාර ඖධෂ වෙළෙඳ සැල් විවෘත කිරීම සතියට දින දෙක බැගින්
              4",2020-10-27 14:51:47
16,8,1321067728573116416,"මිටරේ දුරින් ජිවිතේ සමාරම්භක අවස්ථාව
1
",2020-10-27 12:34:25
17,9,1321051521266581509, සමාගම විසින්   නොමිලේ  කිරීම සඳහා   සේවාවක් හඳුන්වාදීමට කටයුතු කරයි    4085,2020-10-27 11:30:01
18,10,1321029740237524993,"මෙරට 17 වැනි කොවිඩ් 19 අසාදිත මරණය වාර්තා වෙයි
19    69",2020-10-27 10:03:28
19,11,1320997933307752454,ඇඹිලිපිටිය සතිපොළ වසා දමයි 276ඇඹිලිපිටියසතිපොළවසාදමයි1581203    ,2020-10-27 07:57:04
20,12,1320970822387990528,අපේ ප්‍රතිපත්ති වලින් වෙනස් වෙන්නේ නෑ ඕන කෙනෙකුට එන්න පුළුවන් අපේ රටට 8       ,2020-10-27 06:09:21
21,13,1320953513124319232,හැටන් හුදකලා කරයි 276හැටන්හුදකලාකරයි1581198   ,2020-10-27 05:00:34
22,14,1320952109034999810,ලැබුණු  වාර්තා අනුව දෙහිවල 70න් 8දෙනෙකු ආසාදිතයෝ වෙති 2    ,2020-10-27 04:54:59
23,15,1320731222792761345,"ජනාධිපති කාර්යාලයේ සේවා දැන් සන්නිවේදන මාධ්‍ය මගින්
            7",2020-10-26 14:17:16
24,16,1320731199975739392,මහරගම පන්නිපිටිය ඇඹුල්දෙණිය රෝගීන් 15ක් වාර්තා වෙයි 81342    ,2020-10-26 14:17:10
25,17,1320710484069265408,"ඔබට වැදගත් වන දුරකථන අංක
                   156",2020-10-26 12:54:51
26,18,1320710477916196865,"ඔබට වැදගත් වන දුරකථන අංක
                   24",2020-10-26 12:54:50
27,19,1320710471989653506,"ඔබට වැදගත් වන දුරකථන අංක
                   69",2020-10-26 12:54:48
28,20,1320710465681461248,"ඔබට වැදගත් වන දුරකථන අංක
                   62",2020-10-26 12:54:47
29,21,1320710459612262400,"ඔබට වැදගත් වන දුරකථන අංක
                   40",2020-10-26 12:54:45
30,22,1320710453400535042,"ඔබට වැදගත් වන දුරකථන අංක
                   9",2020-10-26 12:54:44
31,23,1320710447062872064,"ඔබට වැදගත් වන දුරකථන අංක
                   8",2020-10-26 12:54:42
32,24,1320710440943415296,"ඔබට වැදගත් වන දුරකථන අංක
                   1",2020-10-26 12:54:41
33,25,1320710435062992896,"ඔබට වැදගත් වන දුරකථන අංක
                   2",2020-10-26 12:54:39
34,26,1320710428951916550,"ඔබට වැදගත් වන දුරකථන අංක
                   3",2020-10-26 12:54:38
35,27,1320710422912135170,"ඔබට වැදගත් වන දුරකථන අංක
                   44",2020-10-26 12:54:37
36,28,1320708054170570752,මෙල්බර්න් දොරටු බදාදා ඇරෙයි 276මෙල්බර්න්දොරටුබදාදාඇරෙයි1581173    ,2020-10-26 12:45:12
37,29,1320706872702193664,"ඔබට වැදගත් වන දුරකථන අංක
                   73",2020-10-26 12:40:30
38,30,1320706864691048448,"ඔබට වැදගත් වන දුරකථන අංක
                   ",2020-10-26 12:40:28
39,31,1320706858659708930,"ඔබට වැදගත් වන දුරකථන අංක
                   ",2020-10-26 12:40:27
40,32,1320706853026713601,"ඔබට වැදගත් වන දුරකථන අංක
                   521",2020-10-26 12:40:25
41,33,1320706843342106624,"ඔබට වැදගත් වන දුරකථන අංක
                   4",2020-10-26 12:40:23
42,34,1320705680970444805,"ඔබට වැදගත් වන දුරකථන අංක
                   ",2020-10-26 12:35:46
43,35,1320689136731213826, සමාගම විසින් කිසිඳු අමතර උපාංගයක් නොමැතිව මීටර 1ක් දක්වා නිරවද්‍යය වන   තාක්ෂණයක් නිර්මාණය කරමින් සිටින බව වාර්තා වෙයි    14,2020-10-26 11:30:02
44,36,1320683981038301184,කොරෝනා රෝගීන්ට ලබාදීමට ආයුර්වේද සුදර්ශන පැණිය රජයේ රෝහල් වලට 7       ,2020-10-26 11:09:32
45,37,1320623272871055360,නිරෝධායන ඇඳිරිනීතිය අතර තුර පිටකොටුවෙ මොකද වෙන්නේ 39       ,2020-10-26 07:08:18
46,38,1320623270664830976,දැන් ලංකාවේ බරපතල සංකීර්ණ තත්වයකට පත් වෙලා තියෙන්නේ        ,2020-10-26 07:08:18
47,39,1320372046908436482,තම සමාගම වෙනුවෙන් නිෂ්පාදනය කරන   සඳහා චීන කොටස් භාවිතා නොකරන ලෙස  සමාගම  සමාගමට දැනුම් දෙයි    8,2020-10-25 14:30:01
48,40,1320357484645683201,"අද දින මේ වන විට වාර්තා වන කොවිඩ්19 ආසාදිත රෝගීන් ගණන263
                   ",2020-10-25 13:32:10
49,41,1320334294611443713, සමාගම ඔවුන්ගේ නවතම   එක ඔස්සේ නැවත ඉන්දීය  වෙළෙඳපොළට ඇතුළුවීමට සූදානම් වෙයි    8,2020-10-25 12:00:01
50,42,1320324993092218881, සමාගම් ජාලයෙහි සභාපතිවරයා වුනු   මහතා 78 වියෙහිදී දිවි සැරියෙන් සමුගනියි 5  ,2020-10-25 11:23:03
51,43,1320012430747992064,"පාර්ලිමේන්තුවේ විශේෂ බුද්ධි ඒකකයකට අනුබද්ධ පොලිස් සැරයන්වරයෙකුට 19  කියනවා
  8",2020-10-24 14:41:02
52,44,1319964361104871424,ලොව ප්‍රථම රැහැන් රහිත දිගුදුර බලශක්ති සම්ප්‍රේෂණ ව්‍යාපෘතිය හඳුන්වාදීමට  සමාගම කටයුතු කරයි    1,2020-10-24 11:30:02
53,45,1319668461157584900,"20201023

පුද්ගලයන් ලියාපදිංචි කිරීමේ දෙපාර්තමේන්තුවේ එක් දින සේවාවන් ඇතුළු මහජන සේවාවන් නැවත දැනුම් දෙනතුරු තාවකාලිකව අත්හිටුවයි

කොමසාරිස් ජනරාල්

       4",2020-10-23 15:54:14
54,46,1319566337140809728,කහ වලට එකට එකක් හාල් කවලම් කරන ඇඹරුම්හලක් මහනුවරින් වටලයි 5       ,2020-10-23 09:08:25
55,47,1319354994475339778,20 ට සහය දුන් මුස්ලිම් මන්ත්‍රීවරයෙකුට තුෂාර ඉදුනිල් රු 20ක් දී පාර්ලිමේන්තුවේ දැම්ම නෝන්ඩිය 14       ,2020-10-22 19:08:37
56,48,1319269781313179649,  පහසුකම යුරෝපයීය රටවල් වලට ද ලබාදීමට  ආයතනය කටයුතු කරයි    6,2020-10-22 13:30:01
57,49,1319239580642467841,2020 වසරට අදාළව ලෝකයේ වැඩිම වටිනාකමකින් යුත් වෙළඳනාමය බවට  පත්වෙයි    3973,2020-10-22 11:30:00
58,50,1318901107557498880, 9  එක ලබන වසරේ මාර්තු මාසයේදී එළිදැක්වීමට සූදානම් වන ලකුණු    824,2020-10-21 13:05:02
59,51,1318877191589953536, සමාගම ඔවුන්ගේ  ව්‍යාපාරය ‍ඩොළර් බිලියන 9ක මුදලකට කොරියානු සමාගමකට විකුණා දැමීමට තීරණය කරයි    ,2020-10-21 11:30:00
60,52,1318852801061998592,සල්මන් කාන්ගේ පවුල ලංකා ප්‍රීමියර් ලීග් එල්පීඑල් කණ්ඩායමක් මිලට ගනී 081    ,2020-10-21 09:53:05
61,53,1318852701745147905,කොට්ටාව මාලු වෙළඳසැලේ සිව්දෙනෙකුට කොරෝනා 276කොට්ටාවමාලුවෙළඳසැලේසිව්දෙනෙකුටකොරෝනා1580900    ,2020-10-21 09:52:41
62,54,1318847496177659907,ස්වීඩනයේ 5  වලට  සහ  සමාගම් වල නිශ්පාදිත උපාංග භාවිතා කිරීම තහනම් කරයි    84,2020-10-21 09:32:00
63,55,1318826423222755328,නොකළ වරදකට සිරගත කළා එදා තමයි මේ දරුවගේ ජීවිතේ අඳුරු වුණේ  මදූෂ්ගේ නැන්දයි මාමයි කිව්ව කතාව 8       ,2020-10-21 08:08:16
64,56,1318796512277811202,20 ගැන ශ්‍රී ලංකා නිදහස් පක්ශයේ මතය 9       ,2020-10-21 06:09:25
65,57,1318781225847324672,"රංජන්ගේ මැම්බර්  20201020

    19 19             

71 5",2020-10-21 05:08:40
66,58,1318725358275891201,"දිවයින වටා වන සෙසු මුහුදු ප්‍රදේශ මද වශයෙන් රළු වේ
 
අදදෙරණ අදදෙරණසිංහල 19     ー19   19   එසැණින්පුවත්",2020-10-21 01:26:40
67,59,1318545007540719616,තහනම් කිරීමෙන් දින 10කට පසුව නැවතත්  තහනම ඉවත් කිරීමට පකිස්ථානය කටයුතු කරයි    3,2020-10-20 13:30:01
68,60,1318475473362448384,අධික වේගයෙන් ගමන් කරන වාහනයක සිට වුවත්   සම්බන්ධතාවය පවත්වාගත හැකි බව   ප්‍රකාශ කරයි    1373,2020-10-20 08:53:43
69,61,1318464124884484096,   මධූෂ් ගැන පොලිස් මාධ්‍ය ප්‍රකාශක කිව්ව කතාව 5       ,2020-10-20 08:08:37
70,0,1326698728653139968,අනුරාධපුර පෙරපාසල් ගුරුවරුන් සමග ඔවුන්ගේ ගැටලු  සාකච්ඡා කරමින්            පියල්නිශාන්ත     376,2020-11-12 01:30:00
71,1,1326132162035249153,"සමාන අයිතිවාසිකම් ලැබීම ප්‍රජාතන්ත්‍රවාදයේ හරයයි
අධ්‍යාපනයට සමාන අවස්ථා තිබිය යුතු ය

       ",2020-11-10 11:58:40
72,2,1326077705389891585,"දැන් තේරෙනවනේ ෆොන්සේකා කියන්නේ කව්ද කියලා

 ",2020-11-10 08:22:16
73,3,1325474558363791361,"විස්සයි විස්ස තරඟාවලි ජය පාකිස්තානයට

සංචාරක සිම්බාබ්වේ කණ්ඩායම පරදවා දෙවැනි විස්සයි විස්ස තරඟ ය කඩුලු 8න් ජයගැනීමට සත්කාරක පාකිස්තාන ක්‍රිකට් කණ්ඩායම අද 08 සමත් විය
   

වැඩි විස්තර   ",2020-11-08 16:25:35
74,4,1326698728653139968,අනුරාධපුර පෙරපාසල් ගුරුවරුන් සමග ඔවුන්ගේ ගැටලු  සාකච්ඡා කරමින්            පියල්නිශාන්ත     376,2020-11-12 01:30:00
75,5,1326132162035249153,"සමාන අයිතිවාසිකම් ලැබීම ප්‍රජාතන්ත්‍රවාදයේ හරයයි
අධ්‍යාපනයට සමාන අවස්ථා තිබිය යුතු ය

       ",2020-11-10 11:58:40
76,6,1326077705389891585,"දැන් තේරෙනවනේ ෆොන්සේකා කියන්නේ කව්ද කියලා

 ",2020-11-10 08:22:16
77,7,1325474558363791361,"විස්සයි විස්ස තරඟාවලි ජය පාකිස්තානයට

සංචාරක සිම්බාබ්වේ කණ්ඩායම පරදවා දෙවැනි විස්සයි විස්ස තරඟ ය කඩුලු 8න් ජයගැනීමට සත්කාරක පාකිස්තාන ක්‍රිකට් කණ්ඩායම අද 08 සමත් විය
   

වැඩි විස්තර   ",2020-11-08 16:25:35
78,8,1326698728653139968,අනුරාධපුර පෙරපාසල් ගුරුවරුන් සමග ඔවුන්ගේ ගැටලු  සාකච්ඡා කරමින්            පියල්නිශාන්ත     376,2020-11-12 01:30:00
79,9,1326132162035249153,"සමාන අයිතිවාසිකම් ලැබීම ප්‍රජාතන්ත්‍රවාදයේ හරයයි
අධ්‍යාපනයට සමාන අවස්ථා තිබිය යුතු ය

       ",2020-11-10 11:58:40
80,10,1326077705389891585,"දැන් තේරෙනවනේ ෆොන්සේකා කියන්නේ කව්ද කියලා

 ",2020-11-10 08:22:16
81,11,1325474558363791361,"විස්සයි විස්ස තරඟාවලි ජය පාකිස්තානයට

සංචාරක සිම්බාබ්වේ කණ්ඩායම පරදවා දෙවැනි විස්සයි විස්ස තරඟ ය කඩුලු 8න් ජයගැනීමට සත්කාරක පාකිස්තාන ක්‍රිකට් කණ්ඩායම අද 08 සමත් විය
   

වැඩි විස්තර   ",2020-11-08 16:25:35
82,0,1324607691340369920,සියළුම ශ්‍රීලංකාවේ පාසල් ගුරුවරුන් සඳහා ඩිජිටල්තාක්ෂණය මගින්      පංති පවත්වන ආකාරය    ගැන දැනුවත් කිරීම කරනු ලැබේ  හරහා අමතන්න සේවයක් ලෙස කරනු ලැබේ ඔබත් කැමති නම් එකතුවන්න 19   148,2020-11-06 07:00:58
83,0,1329424196472950785,  හරහා පැරණි   කරවීම නිසාවෙන් තවත් ඩොළර් මිලියන 113ක වන්දියක් ගෙවීමට  සමාගමට සිදු වෙයි    ,2020-11-19 14:00:02
84,1,1329422515605704704,"මේ ආදරණීය දරුවා ගැන ඒ උස 
 ලිව්ව අවසන කතාව කියවන්න

පහත ෆේස්බුක් පිටුවට පිවිසෙන්න 

574







 2",2020-11-19 13:53:21
85,2,1329400610928484352,"ජාතික මට්ටමින් කොවිඩ්19 වෛරසය මැඩපැවැත්වීම
 
           69",2020-11-19 12:26:19
86,3,1329393895751507974,"නුවන් සොයිසා වැරදිකරුවෙක්  අයිසීසී

ශ්‍රී ලංකා කණ්ඩායමේ හිටපු වේග පන්දු යවන්නෙක් වන නුවන් සොයිසා ක්‍රිකට් දූෂණ සම්බන්ධ වැරදි තුනක් සඳහා වැරදිකරු බව ජාත්‍යන්තර ක්‍රිකට් කවුන්සිලය පවසයි
      

වැඩි විස්තර   14 1",2020-11-19 11:59:38
87,4,1329375500326768640,"10 ලීගයේ දූෂණ චෝදනා මත නුවන් සොයිසාට සහ අවිෂ්ක ගුණවර්ධනට ක්‍රිකට් තහනමක්  
   ",2020-11-19 10:46:32
88,5,1329060779325272067,"මම සිරස ටීවී එකේ නිවුස් බල බල ඉද්දි අම්මා කියන්නෙම දෙරණ නිවුස් දාන්න කියලාඇයි කියලා ඇහුවම සිරස එකේ යන නිවුස් වල යන්නේ හයියෙන් කෑ ගහල බනින විවේචන ඒවලුදෙරණෙ එකේ එහෙම නෑලු😢😢😢

 ",2020-11-18 13:55:57
89,6,1329040955433906176,   ව්‍යාපාරය වෙනත් චීන සමාගමකට විකුණාදමන බව  සමාගම නිළ වශයෙන් නිවේදනය කරයි    32,2020-11-18 12:37:10
90,7,1329033964703653889,ලෝකය යන රටාවෙන් ලංකාව විදිහට අපිට ගැලවීමකුත් නෑ වෛද්‍ය සංගමය කියයි 9       ,2020-11-18 12:09:24
91,8,1329024059724623872,  ඩොලර් 1ක මුදලකටත්  7 දුරකතනය ඩොලර් 349ක මුදලකටත් ලබාදීමට  සමාගම කටයුතු කරයි    ,2020-11-18 11:30:02
92,9,1328943248795185153,විවේචන දරාගන්නත් ජනාධිපතිතුමා පුරුදු වෙන්න 27       ,2020-11-18 06:08:55
93,10,1328929633312522241,"මම කාලෙකට කලින් රුපවාහිනේ  බලන එක නතර කරපු එක හොදයි කියලා දැන් හට හිතෙනවා
ඇයි යකො නිකන් චිනසර්කස් එකක් ලයිව් පෙන්නනවා වගේ

සමහරු අමුවෙන් මාලු කනවා
තව අය එක එක කොලන් කරනවා චින සර්කස් පරාදයි",2020-11-18 05:14:49
94,11,1328702000188387329,"ජාත්‍යන්තර ක්‍රිකට් සඳහා තොරතුරු තාක්ෂණය හා නවීන තාක්ෂණික පහසුකම් සහිත නවීන ක්‍රීඩා නගරයක් සූරියවැව ප්‍රදේශයේ ඉදිරි කිරීමට යෝජනා
2021  435",2020-11-17 14:10:17
95,12,1328701881107922944,"කෘත්‍රීම ධාවන පථ 15ක් ඉදිකිරීමට අයවැයෙන් යෝජනා
2021   33",2020-11-17 14:09:49
96,13,1328687618695913472,"ශිෂ්‍යත්ව ප්‍රතිපලයෙන් උගතහැකි දේ 

පාන්දර 5 සිට රෑ 10 දක්වා ටියුශන් යාමෙන් නොව ගෙදර සිට පාඩම් කිරීමෙන් උපරිම ප්‍රතිපල ලබාගට හැකි බවයි 


උගත්පාඩම්කොමිසමේපණිවිඩයක් 

19 19  ",2020-11-17 13:13:08
97,14,1328684314339332097, සමාගම විසින්  සඳහා  එකක් හඳුන්වාදීමට සූදානම් වන ලකුණු    ,2020-11-17 13:00:00
98,15,1328661665135554562,2021 වසරේදී   මාදිලියක් නිකුත් කිරීම අතහැරදැමීමට  සමාගම සූදානම් වන ලකුණු    7,2020-11-17 11:30:00
99,16,1328626066852868097,දැන් බැසිල් නැතුව මේක කරන්න බෑ කියනවා බැරි එකාට මොකා ගෙනාවත් බෑ තමයි 8       ,2020-11-17 09:08:33
100,17,1328626064818659328,පොලීසියට තවත් නිරෝධායන මධ්‍යස්ථානයක්        ,2020-11-17 09:08:33
101,18,1328567068975894530,"අමාත්‍ය මණ්ඩල තීරණ දැනුම් දීමේ මාධ්‍ය හමුව අද17 පෙව 1130 ට ෆේස්බුක් පිටුව ඔස්සේ  සජීවීව බලාපොරොත්තු වන්න
             ",2020-11-17 05:14:07
102,19,1328495570219012096, භාවිතයෙන්  අසන්නන් හට   නම් නව අංගයක් එක් කිරීමට කටයුතු කරයි    27,2020-11-17 00:30:00
103,20,1328301180053712897,පහේ ශිෂ්‍යත්වයෙන් 200200 අරන් වාර්තා තැබූ හපන්නු 10 දෙනා     ,2020-11-16 11:37:34
104,21,1328293778873085952,ශිෂ්‍යත්ව විභාගයේ මෙවර 200 ලබාගත් සිසුන් 10 යි අධ්‍යාපන අමාත්‍යාංශයේ ලේකම්ගේ ප්‍රකාශය 03       ,2020-11-16 11:08:10
105,22,1328236228617990146,කොවිඞ්  19 ලෝකයේ තවමත් 01 ඇමෙරිකාව ලංකාව 100 82    ,2020-11-16 07:19:28
106,23,1328236122678259712,1500 ලෝක ශූරයාට ඔලිම්පික් අහිමි වෙයි 419    ,2020-11-16 07:19:03
107,24,1328224582449254401,"පෞද්ගලික මුදලින් විල්පත්තුව නැවත වගා කිරීමට උපදෙස්  

අවුලක් නෑ
එක ගහක් රුපියල් 50000 කට විකුණලා
 
පැලයක් රු300 කට අරන් හිටෙවනවා  ",2020-11-16 06:33:12
108,25,1328223779579785217, ක්‍රමලේඛ භාශාවේ නිර්මාතෘවරයා වන    මහතා  සමාගමට සම්බන්ධ වෙයි    82,2020-11-16 06:30:00
109,26,1328203223144951809,"අන්‍තිමට මම විතරයි ශිෂ්‍යත්වය ෆේල් වුනේ
හැමෝම පාස් වෙලා😥
පහසමත්   ",2020-11-16 05:08:19
110,27,1328142528890118144,"🇱🇰 ලංකාවේ තියෙන විභාග වලින් දිස්ත්‍රික් මට්ටමේ ප්‍රථිපල ලබාදෙන්නේ 

1️⃣ ශිෂ්‍යත්ව විභාගය 
2️⃣ උසස් පෙළ විභාගය 

  ",2020-11-16 01:07:09
111,28,1327982187266797568,2021 වර්ෂයේදී  පරිගණක සහ  එළිදැක්වීමට  සමාගම සූදානම් වෙයි    75,2020-11-15 14:30:00
112,29,1327967087545892864, සමාගමට  සමාගම සමඟින් ගණුදෙනු කිරීමේ අවසරය ලබාදීමට ඇමෙරිකාව කටයුතු කරයි    36,2020-11-15 13:30:00
113,30,1327959537102438402,  එක සඳහා  සේවාවේ   සඳහා වන මිනිත්තු 40 ක සීමාව ඉවත් කිරීමට සුදානම් වෙයි    1,2020-11-15 13:00:00
114,31,1327944437972963328,මිනිසුන් යොදාගෙන සිදු කරන ලද ලොව පළමු   එක සාර්ථකව අවසන් කිරීමට   සමාගම සමත් වෙයි    2,2020-11-15 12:00:00
115,32,1327914012693000193,"20201115
ජනපති බදාදා ජාතිය අමතයි

ජනාධිපති අතිගරු ගෝඨාභය රාජපක්ෂ මැතිතුමා ජාතිය අමතා කරන විශේෂ ප්‍රකාශය 20201118 රාත්‍රී 830ට සියලුම රූපවාහිනී සහ ගුවන් විදුලි නාලිකා ඔස්සේ විකාශය කෙරේ 
          21",2020-11-15 09:59:06
116,33,1327869348254519301,"කොළඹ කොවිඩ් මඩින්න මහනගර සභාව බුද්ධි අංශ හා එක්වෙයි
   19 19   3",2020-11-15 07:01:37
117,34,1327866328661839872,"බස්නාහිර බස් සේවකයන් 20 කට කොරෝනා 
   19 19  1",2020-11-15 06:49:37
118,35,1327865952248102913,"ලක්විජය නැවත බිඳ වැටෙයි වැඩකරන්නේ එක ඒකකයයි  

     2",2020-11-15 06:48:08
119,36,1327864701586350080,"ශ්‍රී ලංකා වරාය අධිකාරියේ සභාපතිතුමාගේ විශේෂ පණිවිඩය

                    ",2020-11-15 06:43:10
120,37,1327819591989547009,"20 අයත් නොවන කොටසට එන්නත් බෙදීම පෞද්ගලික අංශයට  
   19 19  7",2020-11-15 03:43:55
121,38,1327602313637158918, සේවාව සඳහා   නමින් නව විශේෂාංගයක් එකතු වන ලකුණු    45,2020-11-14 13:20:31
122,39,1327589550403715072, හෝ  නොමැතිව ඔබේ හිස තුළට සංගීතය සම්ප්‍රේෂණය කළ හැකි නව උපාංගයක් නිපදවන්නට ඊශ්‍රායෙල පර්යේෂකයින් පිරිසක් සමත් වෙයි    6,2020-11-14 12:29:48
123,40,1327523028884811776,"සියලු ම හින්දු බැතිමතුන්ට සුබ දීපාවලි දිනයක් වේවා
இனிய தீபாவளி நல்வாழ்த்துக்கள்
           27",2020-11-14 08:05:28
124,41,1327494690279542785,"මත්ද්‍රව්‍යට ඇබ්බැහි වූ පුද්ගලයින් සහ ඔවුන්ගේ පවුල් වල සාමාජිකයින්ට අවශ්‍ය වන උපදේශන සේවාවක් සැපයීම සඳහා 1927 ක්ෂණික දුරකථන සේවාවක් හඳුන්වා දෙයි
අන්තරායකර ඖෂධ පාලක ජාතික මණ්ඩලය 
           462",2020-11-14 06:12:52
125,42,1327489534938943489,"ජ්‍යෙෂ්ඨ මාධ්‍යවේදී සහ ප්‍රවීණ කලා ශිල්පි සිඩ්නි චන්ද්‍රසේකර අභාවප්‍රාප්ත වෙයි
  
    9",2020-11-14 05:52:23
126,43,1327477010130743296,"රවී ජයවර්ධන විපක්ෂ නායක ලේකම් ධූරයට  
     707",2020-11-14 05:02:37
127,44,1327476663622512641,"“අනන්තයෙන් ආ තරු කුමරා ලියූ සිඩ්නි මෙලොව හැර යයි  
    4",2020-11-14 05:01:14
128,45,1327257411116167168,    එක ලැබෙන දුරකථන මාදිලි පිලිබඳව තොරතුරු නිකුත් කිරීමට   වෙබ් අඩවිය කටයුතු කරයි    85,2020-11-13 14:30:00
129,46,1327249863482908674, සේවාවේ ඇති ප්‍රයෝජනවත් විශේෂාංග දෙකක්   සඳහා නුදුරේදීම ලබාදීමට කටයුතු කරන ලකුණු    5,2020-11-13 14:00:01
130,47,1327249023292506112,"20201113
අද දින කොරෝනා මරණ 5ක් වාර්තා වූ බව තහවුරු කරයි    
             5",2020-11-13 13:56:40
131,48,1327246972193972229,"බලන් ගිහාම ලන්කාවේ බහුතරයක්    වල තනිකඩ අයනේ 

       තනිකඩයින් ",2020-11-13 13:48:31
132,49,1327187446694440965,ගාල්ලේ වැඩිම ආසාදිතයින් බලපිටියෙන් 276ගාල්ලේවැඩිමආසාදිතයින්බලපිටියෙන්1581978    ,2020-11-13 09:51:59
133,50,1327187066271133696,ලෝක සෞඛ්‍ය සංවිධානයේ නායකත්වයට උර දෙන්න චීනය සූදානම් 276ලෝකසෞඛ්‍යසංවිධානයේනායකත්වයටඋරදෙන්නචීනයසූදානම්1581982    ,2020-11-13 09:50:29
134,51,1327173567738331136,නැණස රූපවාහිනි චැනලයේ 10වන ශ්‍රේණියේ විද්‍යාව පාඩම ශක්තිය අලියෙක්ට පහර දෙමින් විශාල කොටයක් අද්දවන වීඩියෝවකින් පාඩම පටන් ගනී  ,2020-11-13 08:56:50
135,52,1327169828436779013,"මිනිසාගේ මූලික අයිතීන් සුරක්ෂිත නොවන විට සාමයද මිනිස් සබඳතා ද පිරිහී යයි සොරකම මං කොල්ල කෑම වැඩි වුවහොත් මානසික අසහනයද වර්ධනය වන්නේය
 3          ",2020-11-13 08:41:59
136,53,1327077147010158593, එකේ අලුත්ම සංස්කරණය වන    සංස්කරණය නිකුත් කිරීමට  සමාගම කටයුතු කරයි    04,2020-11-13 02:33:42
137,54,1326872286545129473,"20201112 
අද දින තවත් කොවිඩ්19 ආසාදිතයින් 277ක් හඳුනාගනී
    
 19      11",2020-11-12 12:59:39
